l1_group_id,l1_artifact_id,l1_version,l1_release_date,l2_group_id,l2_artifact_id,l2_version,l2_release_date,c1_group_id,c1_artifact_id,c1_version,c1_release_date,c2_group_id,c2_artifact_id,c2_version,c2_release_date
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.jboss.jbossas,jboss-as-jmx,5.1.0.CR1,2009-04-29T19:50:16Z[GMT],org.jboss.jbossas,jboss-as-jmx,5.1.0.GA,2009-05-23T22:37:21Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.dbunit,dbunit,2.4.6,2009-09-20T15:17:19Z[GMT],org.dbunit,dbunit,2.4.7,2009-11-15T09:35:51Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.codehaus.groovy,groovy,1.6.2,2009-04-24T20:54:17Z[GMT],org.codehaus.groovy,groovy,1.6.3,2009-05-13T14:27:12Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.apache.camel,camel-test,2.0-M2,2009-06-12T08:42:37Z[GMT],org.apache.camel,camel-test,2.0-M3,2009-07-20T01:20:15Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-8,2005-10-12T00:38:30Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9-stable-1,2007-03-11T01:49:21Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.4,2010-01-30T22:50:02Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.5,2010-09-30T20:15:28Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.codehaus.groovy,groovy-all,1.6.9,2010-06-16T09:17:13Z[GMT],org.codehaus.groovy,groovy-all,1.7-beta-1,2009-07-31T17:06:04Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.codehaus.groovy,groovy,1.6.9,2010-06-16T09:15:19Z[GMT],org.codehaus.groovy,groovy,1.7-beta-1,2009-07-31T17:03:54Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],jline,jline,0.9.9,2006-07-22T11:01:14Z[GMT],jline,jline,0.9.91,2007-03-13T18:18:42Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.6,2009-05-09T19:38:32Z[GMT],org.codehaus.groovy,groovy-all,1.6.3,2009-05-13T14:32:47Z[GMT],org.codehaus.groovy,groovy-all,1.6.4,2009-07-31T16:57:53Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],org.jboss.jbossas,jboss-as-embedded,5.0.1.GA,2009-02-24T04:57:31Z[GMT],org.jboss.jbossas,jboss-as-embedded,6.0.0.Final,2010-12-28T13:29:56Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],jline,jline,0.9.93,2007-11-13T22:16:44Z[GMT],jline,jline,0.9.94,2008-02-22T19:53:43Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-8,2005-10-12T00:38:30Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],org.codehaus.groovy,groovy,1.6.4,2009-07-31T16:55:43Z[GMT],org.codehaus.groovy,groovy,1.6.5,2009-10-02T10:42:41Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],org.jomc.logging,jomc-logging-it,1.0-alpha-6,2009-11-19T02:13:06Z[GMT],org.jomc.logging,jomc-logging-it,1.0-alpha-8,2010-01-16T16:25:17Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9-stable-1,2007-03-11T01:49:21Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],org.apache.servicemix.bundles,org.apache.servicemix.bundles.groovy,1.5.6_3,2009-10-22T09:01:01Z[GMT],org.apache.servicemix.bundles,org.apache.servicemix.bundles.groovy,1.5.6_4,2010-08-25T13:05:05Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],org.codehaus.groovy,groovy-all,1.5.5,2008-04-14T16:45:18Z[GMT],org.codehaus.groovy,groovy-all,1.5.6,2008-04-25T15:37:20Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],org.codehaus.groovy,groovy-all,1.6.2,2009-04-24T20:56:18Z[GMT],org.codehaus.groovy,groovy-all,1.6.3,2009-05-13T14:32:47Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],net.sourceforge.jwebunit,jwebunit-core,2.2,2009-05-15T09:57:48Z[GMT],net.sourceforge.jwebunit,jwebunit-core,2.3,2010-03-03T21:03:01Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.7,2009-08-12T15:54:07Z[GMT],net.sourceforge.jwebunit,jwebunit-commons-tests,2.2,2009-05-15T09:58:31Z[GMT],net.sourceforge.jwebunit,jwebunit-commons-tests,2.3,2010-03-03T21:04:26Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8,2010-10-05T08:50:56Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-8,2005-10-12T00:38:30Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.codehaus.mojo,gwt-maven-plugin,2.1.0,2010-11-02T15:38:49Z[GMT],org.codehaus.mojo,gwt-maven-plugin,2.1.0-1,2010-12-03T20:19:51Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-8,2005-10-12T00:38:30Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.dbunit,dbunit,2.4.8,2010-09-01T22:00:52Z[GMT],org.dbunit,dbunit,2.4.9,2012-09-30T17:21:03Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.testng,testng,5.8,2010-07-17T13:36:11Z[GMT],org.testng,testng,5.9,2010-07-17T13:36:11Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],jline,jline,0.9.93,2007-11-13T22:16:44Z[GMT],jline,jline,0.9.94,2008-02-22T19:53:43Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.grails,grails-scripts,1.2.5,2010-10-11T13:49:29Z[GMT],org.grails,grails-scripts,1.3.0,2010-05-11T15:20:43Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.3,2010-01-24T21:24:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.4,2010-01-30T22:50:02Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.codehaus.plexus,plexus-component-annotations,1.5.0,2009-11-06T18:37:27Z[GMT],org.codehaus.plexus,plexus-component-annotations,1.5.1,2009-11-11T17:15:20Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.dbunit,dbunit,2.4.6,2009-09-20T15:17:19Z[GMT],org.dbunit,dbunit,2.4.7,2009-11-15T09:35:51Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.4,2010-01-30T22:50:02Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.5,2010-09-30T20:15:28Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9-stable-1,2007-03-11T01:49:21Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.1,2010-02-25T00:21:58Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-47,2008-05-28T23:37:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-48,2008-06-12T19:26:32Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],jline,jline,0.9.93,2007-11-13T22:16:44Z[GMT],jline,jline,0.9.94,2008-02-22T19:53:43Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.plexus,plexus-component-api,1.0-alpha-32,2007-08-28T05:50:40Z[GMT],org.codehaus.plexus,plexus-component-api,1.0-alpha-33,2007-10-16T19:52:53Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.4,2009-01-12T00:56:05Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.5,2009-01-21T19:16:53Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.groovy,groovy-all,1.6.8,2010-02-19T15:07:45Z[GMT],org.codehaus.groovy,groovy-all,1.6.9,2010-06-16T09:17:13Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.groovy,groovy-all,1.6.1,2009-04-07T15:43Z[GMT],org.codehaus.groovy,groovy-all,1.6.2,2009-04-24T20:56:18Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.groovy,groovy-all,1.6.3,2009-05-13T14:32:47Z[GMT],org.codehaus.groovy,groovy-all,1.6.4,2009-07-31T16:57:53Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.castor,castor-maven-plugins,1.3,2009-02-10T09:22:40Z[GMT],org.codehaus.castor,castor-maven-plugins,1.3.2,2011-05-24T09:46:30Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.dbunit,dbunit,2.4.7,2009-11-15T09:35:51Z[GMT],org.dbunit,dbunit,2.4.8,2010-09-01T22:00:52Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.sonatype.sisu.inject,guice-bean-containers,1.4.3.2,2010-12-15T15:50:12Z[GMT],org.sonatype.sisu.inject,guice-bean-containers,2.0.0,2011-01-20T16:29:20Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.sonatype.sisu.inject,guice-plexus-shim,1.4.3.2,2010-12-15T15:53:57Z[GMT],org.sonatype.sisu.inject,guice-plexus-shim,2.0.0,2011-01-20T16:31:57Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-8,2005-10-12T00:38:30Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.apache.struts,struts2-junit-plugin,2.2.1,2010-07-17T00:30:23Z[GMT],org.apache.struts,struts2-junit-plugin,2.2.3,2011-04-08T07:01:01Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.apache.struts,struts2-osgi-admin-bundle,2.2.1,2010-07-17T13:03:08Z[GMT],org.apache.struts,struts2-osgi-admin-bundle,2.2.3,2011-04-08T07:22:32Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.apache.struts,struts2-osgi-demo-bundle,2.1.8,2009-09-29T16:27:24Z[GMT],org.apache.struts,struts2-osgi-demo-bundle,2.2.3,2011-04-08T07:22:50Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.apache.struts,struts2-osgi-bundles,2.2.1,2016-08-10T15:08:35Z[GMT],org.apache.struts,struts2-osgi-bundles,2.2.3,2016-08-10T15:08:35Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],pmd,pmd-jdk14,4.2.4,2008-10-13T17:37:18Z[GMT],pmd,pmd-jdk14,4.2.5,2009-02-09T02:26:11Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.4,2010-01-30T22:50:02Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.5,2010-09-30T20:15:28Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9-stable-1,2007-03-11T01:49:21Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.8.2,2010-10-05T08:51:28Z[GMT],net.sourceforge.ccxjc,cc-xjc-it,1.2,2009-11-15T22:17:01Z[GMT],net.sourceforge.ccxjc,cc-xjc-it,1.4,2010-12-16T22:48:11Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.dbunit,dbunit,2.4.7,2009-11-15T09:35:51Z[GMT],org.dbunit,dbunit,2.4.8,2010-09-01T22:00:52Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.4,2009-01-12T00:56:05Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.5,2009-01-21T19:16:53Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],pmd,pmd-jdk14,4.2.4,2008-10-13T17:37:18Z[GMT],pmd,pmd-jdk14,4.2.5,2009-02-09T02:26:11Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.codehaus.groovy,groovy-all,1.6.2,2009-04-24T20:56:18Z[GMT],org.codehaus.groovy,groovy-all,1.6.3,2009-05-13T14:32:47Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.apache.ws.commons.axiom,axiom-testutils,1.2.12,2011-07-02T13:43:06Z[GMT],org.apache.ws.commons.axiom,axiom-testutils,1.2.13,2012-04-02T20:10:37Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.apache.ws.commons.axiom,axiom-testsuite,1.2.12,2011-07-02T13:45:49Z[GMT],org.apache.ws.commons.axiom,axiom-testsuite,1.2.13,2012-04-02T20:14:11Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.apache.ws.commons.axiom,axiom-jaxen-testsuite,1.2.12,2011-07-02T13:43:25Z[GMT],org.apache.ws.commons.axiom,axiom-jaxen-testsuite,1.2.13,2012-04-02T20:10:53Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9-stable-1,2007-03-11T01:49:21Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.4,2010-01-30T22:50:02Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.5,2010-09-30T20:15:28Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],org.codehaus.redback,redback-keys-tests,1.3-M1,2011-05-23T13:28:20Z[GMT],org.codehaus.redback,redback-keys-tests,1.3,2011-10-12T08:37:28Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.9,2011-08-22T18:15:37Z[GMT],jline,jline,0.9.93,2007-11-13T22:16:44Z[GMT],jline,jline,0.9.94,2008-02-22T19:53:43Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.freehep,freehep-graphicsio-swf,2.1.3,2009-11-21T14:03:32Z[GMT],org.freehep,freehep-graphicsio-swf,2.2,2012-10-23T06:53:27Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.freehep,freehep-graphicsio-tests,2.1.3,2009-11-21T14:02:33Z[GMT],org.freehep,freehep-graphicsio-tests,2.2,2012-10-23T06:51:51Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.freehep,freehep-graphics2d,2.1.3,2009-11-21T14:01:52Z[GMT],org.freehep,freehep-graphics2d,2.2,2012-10-23T06:50:56Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-47,2008-05-28T23:37:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-48,2008-06-12T19:26:32Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.apache.maven.plugin-testing,maven-plugin-testing-tools,1.2,2008-07-22T18:27:18Z[GMT],org.apache.maven.plugin-testing,maven-plugin-testing-tools,2.0,2012-05-23T11:20:13Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.apache.maven.plugin-testing,maven-plugin-testing,2.0-alpha-1,2016-08-10T15:08:35Z[GMT],org.apache.maven.plugin-testing,maven-plugin-testing,2.0,2016-08-10T15:08:35Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],jline,jline,0.9.93,2007-11-13T22:16:44Z[GMT],jline,jline,0.9.94,2008-02-22T19:53:43Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-8,2005-10-12T00:38:30Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.dbunit,dbunit,2.4.7,2009-11-15T09:35:51Z[GMT],org.dbunit,dbunit,2.4.8,2010-09-01T22:00:52Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.4,2010-01-30T22:50:02Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.5,2010-09-30T20:15:28Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.apache.cocoon,cocoon-it-fw,1.0.0-M1,2008-04-07T00:46:33Z[GMT],org.apache.cocoon,cocoon-it-fw,1.0.0,2012-06-08T09:13:31Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.4,2009-01-12T00:56:05Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.5,2009-01-21T19:16:53Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.10,2011-09-29T19:12:15Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9-stable-1,2007-03-11T01:49:21Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.apache.ant,ant-testutil,1.9.0,2013-03-11T00:54:57Z[GMT],org.apache.ant,ant-testutil,1.9.4,2014-04-30T03:33:38Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.dbunit,dbunit,2.4.9,2012-09-30T17:21:03Z[GMT],org.dbunit,dbunit,2.5.0,2014-04-24T17:58:31Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-8,2005-10-12T00:38:30Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.4,2010-01-30T22:50:02Z[GMT],org.codehaus.plexus,plexus-container-default,1.5.5,2010-09-30T20:15:28Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.7,2009-05-13T15:29:23Z[GMT],org.codehaus.plexus,plexus-container-default,1.0.0,2009-06-19T14:06:56Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],jline,jline,0.9.93,2007-11-13T22:16:44Z[GMT],jline,jline,0.9.94,2008-02-22T19:53:43Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-47,2008-05-28T23:37:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-48,2008-06-12T19:26:32Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.apache.ant,ant-junit,1.9.0,2013-03-11T00:54:14Z[GMT],org.apache.ant,ant-junit,1.9.1,2013-05-22T03:07:05Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.dbunit,dbunit,2.4.8,2010-09-01T22:00:52Z[GMT],org.dbunit,dbunit,2.4.9,2012-09-30T17:21:03Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9,2005-12-07T23:35:14Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-alpha-9-stable-1,2007-03-11T01:49:21Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.4,2009-01-12T00:56:05Z[GMT],org.codehaus.plexus,plexus-container-default,1.0-beta-3.0.5,2009-01-21T19:16:53Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.11,2012-11-14T19:21:20Z[GMT],org.concordion,concordion,1.4.2,2011-10-31T22:34:18Z[GMT],org.concordion,concordion,1.4.3,2013-01-30T19:30:07Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.12,2014-12-04T16:17:43Z[GMT],org.codehaus.plexus,plexus-compiler-test,2.8.2,2017-06-01T11:47:02Z[GMT],org.codehaus.plexus,plexus-compiler-test,2.8.3,2018-02-23T19:26:19Z[GMT]
junit,junit,3.8.2,2006-03-03T23:22:26Z[GMT],junit,junit,4.12,2014-12-04T16:17:43Z[GMT],org.apache.oodt,oodt-commons,0.10,2015-09-04T19:49:42Z[GMT],org.apache.oodt,oodt-commons,0.11,2016-01-03T21:37:45Z[GMT]
