l1_group_id,l1_artifact_id,l1_version,l1_release_date,l2_group_id,l2_artifact_id,l2_version,l2_release_date,c1_group_id,c1_artifact_id,c1_version,c1_release_date,c2_group_id,c2_artifact_id,c2_version,c2_release_date
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-all,2.0.0-M3,2011-09-09T14:40:41Z[GMT],org.apache.directory.server,apacheds-all,2.0.0-M6,2012-02-24T13:52:40Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-installers-maven-plugin,2.0.0-M3,2011-09-09T14:54:03Z[GMT],org.apache.directory.server,apacheds-installers-maven-plugin,2.0.0-M6,2012-02-24T14:03:56Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-service-builder,2.0.0-M3,2011-09-09T14:51:11Z[GMT],org.apache.directory.server,apacheds-service-builder,2.0.0-M6,2012-02-24T14:00:48Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-server-integ,2.0.0-M3,2011-09-09T14:50:19Z[GMT],org.apache.directory.server,apacheds-server-integ,2.0.0-M6,2012-02-24T14:00:09Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-core-avl,2.0.0-M3,2011-09-09T14:27:48Z[GMT],org.apache.directory.server,apacheds-core-avl,2.0.0-M6,2012-02-24T13:44:47Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-core-constants,2.0.0-M3,2011-09-09T14:26:12Z[GMT],org.apache.directory.server,apacheds-core-constants,2.0.0-M6,2012-02-24T13:39:29Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,ldap-client-test,2.0.0-M3,2011-09-09T14:52:17Z[GMT],org.apache.directory.server,ldap-client-test,2.0.0-M6,2012-02-24T14:01:30Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-protocol-kerberos,2.0.0-M3,2011-09-09T14:36:22Z[GMT],org.apache.directory.server,apacheds-protocol-kerberos,2.0.0-M6,2012-02-24T13:49:38Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-wrapper,2.0.0-M3,2011-09-09T14:53:41Z[GMT],org.apache.directory.server,apacheds-wrapper,2.0.0-M6,2012-02-24T14:03:43Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-service,2.0.0-M3,2011-09-09T14:52:50Z[GMT],org.apache.directory.server,apacheds-service,2.0.0-M6,2012-02-24T14:01:52Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-server-replication,2.0.0-M3,2011-09-09T14:38:51Z[GMT],org.apache.directory.server,apacheds-server-replication,2.0.0-M6,2012-02-24T13:51:31Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.apache.directory.server,apacheds-xdbm-partition,2.0.0-M3,2011-09-09T14:28:20Z[GMT],org.apache.directory.server,apacheds-xdbm-partition,2.0.0-M6,2012-02-24T13:45:10Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],ro.isdc.wro4j,wro4j-maven-plugin,1.4.2,2011-12-06T21:42:24Z[GMT],ro.isdc.wro4j,wro4j-maven-plugin,1.4.4,2012-02-19T13:47:35Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.hibernate,hibernate-core,3.6.7.Final,2011-08-17T20:21:42Z[GMT],org.hibernate,hibernate-core,3.6.8.Final,2011-10-27T05:26:50Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],net.thucydides.easyb,thucydides-easyb-plugin,0.9.74,2012-11-13T02:17:39Z[GMT],net.thucydides.easyb,thucydides-easyb-plugin,0.9.75,2012-11-24T07:10:15Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.4,2011-10-31T22:45:37Z[GMT],org.cometd.java,cometd-java-client,2.4.0.beta2,2011-09-21T13:03:23Z[GMT],org.cometd.java,cometd-java-client,2.4.0.RC1,2011-10-13T13:23:46Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.6,2012-06-11T14:41:48Z[GMT],ch.qos.logback,logback-classic,0.9.30,2011-09-20T22:21:45Z[GMT],ch.qos.logback,logback-classic,1.0.0,2011-11-01T17:18:20Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.6,2012-06-11T14:41:48Z[GMT],org.cometd.java,cometd-java-client,2.4.0.beta2,2011-09-21T13:03:23Z[GMT],org.cometd.java,cometd-java-client,2.4.0.RC1,2011-10-13T13:23:46Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.6,2012-06-11T14:41:48Z[GMT],org.apache.mina,mina-core,2.0.5,2012-08-21T15:02:15Z[GMT],org.apache.mina,mina-core,2.0.6,2012-10-02T11:26:34Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.6,2012-06-11T14:41:48Z[GMT],org.apache.cxf,cxf-rt-transports-http-jetty,2.6.5,2013-01-04T20:41:55Z[GMT],org.apache.cxf,cxf-rt-transports-http-jetty,2.6.6,2013-01-28T22:19:55Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.6,2012-06-11T14:41:48Z[GMT],org.apache.cxf,cxf-bundle,2.6.5,2013-01-04T20:58:11Z[GMT],org.apache.cxf,cxf-bundle,2.6.6,2013-01-28T22:36:28Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.6,2012-06-11T14:41:48Z[GMT],ro.isdc.wro4j,wro4j-parent,1.4.2,2016-08-10T15:08:35Z[GMT],ro.isdc.wro4j,wro4j-parent,1.4.8,2016-08-10T15:08:35Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.6.6,2012-06-11T14:41:48Z[GMT],org.apache.aries.blueprint,org.apache.aries.blueprint,0.3.1,2011-02-22T08:09:24Z[GMT],org.apache.aries.blueprint,org.apache.aries.blueprint,0.3.2,2012-05-30T18:27:35Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.1,2012-09-14T21:11:26Z[GMT],org.apache.directory.server,apacheds-server-jndi,2.0.0-M3,2011-09-09T14:38:40Z[GMT],org.apache.directory.server,apacheds-server-jndi,2.0.0-M8,2012-10-09T09:41:17Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.1,2012-09-14T21:11:26Z[GMT],org.apache.cxf,cxf-bundle-jaxrs,2.5.7,2012-12-06T17:11:58Z[GMT],org.apache.cxf,cxf-bundle-jaxrs,2.6.2,2012-08-14T22:00:18Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.2,2012-10-11T18:55:23Z[GMT],org.sonatype.sisu,sisu-inject-plexus,2.3.2,2012-10-16T23:17:02Z[GMT],org.sonatype.sisu,sisu-inject-plexus,2.3.3,2013-03-10T21:38:02Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.2,2012-10-11T18:55:23Z[GMT],org.sonatype.sisu,sisu-inject-bean,2.3.2,2012-10-16T23:16:17Z[GMT],org.sonatype.sisu,sisu-inject-bean,2.3.3,2013-03-10T21:39:16Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.2,2012-10-11T18:55:23Z[GMT],org.mybatis,mybatis,3.1.1,2012-04-15T20:30:22Z[GMT],org.mybatis,mybatis,3.2.0,2013-02-20T19:17:56Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.2,2012-10-11T18:55:23Z[GMT],com.ning,async-http-client,1.7.6,2012-08-27T22:22:38Z[GMT],com.ning,async-http-client,1.7.7,2012-11-29T13:18:31Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.2,2012-10-11T18:55:23Z[GMT],io.airlift,rack-experimental,0.69,2013-01-31T04:59:54Z[GMT],io.airlift,rack-experimental,0.72,2013-03-14T22:16Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.2,2012-10-11T18:55:23Z[GMT],org.grails,grails-datastore-gorm,1.1.9.RELEASE,2013-06-24T00:37:08Z[GMT],org.grails,grails-datastore-gorm,2.0.0.M1,2013-04-23T10:17:39Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.2,2012-10-11T18:55:23Z[GMT],org.grails,grails-datastore-core,1.1.9.RELEASE,2013-06-24T00:36:08Z[GMT],org.grails,grails-datastore-core,2.0.0.M1,2013-04-23T10:16:40Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.2,2012-10-11T18:55:23Z[GMT],org.apache.directory.server,apacheds-parent,2.0.0-M3,2016-08-10T15:08:35Z[GMT],org.apache.directory.server,apacheds-parent,2.0.0-M10,2016-08-10T15:08:35Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.4,2013-03-18T14:48:45Z[GMT],org.grails,grails-scripts,2.2.3,2013-06-21T13:35:56Z[GMT],org.grails,grails-scripts,2.3.0.M1,2013-05-09T09:20:12Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.4,2013-03-18T14:48:45Z[GMT],org.grails,grails-resources,2.2.5,2014-03-04T10:33:30Z[GMT],org.grails,grails-resources,2.3.0.M1,2013-05-09T09:20:04Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.4,2013-03-18T14:48:45Z[GMT],org.grails,grails-plugin-servlets,2.2.5,2014-03-04T10:32:48Z[GMT],org.grails,grails-plugin-servlets,2.3.0.M1,2013-05-09T09:19:40Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.4,2013-03-18T14:48:45Z[GMT],org.grails,grails-core,2.2.5,2014-03-04T10:30:02Z[GMT],org.grails,grails-core,2.3.0.M1,2013-05-09T09:17:59Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],com.ning,async-http-client,1.7.16,2013-05-20T18:40:42Z[GMT],com.ning,async-http-client,1.7.17,2013-05-30T21:03:46Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.codehaus.sonar,sonar-squid,3.7,2013-08-13T17:11Z[GMT],org.codehaus.sonar,sonar-squid,4.0-RC2,2013-10-30T13:51:18Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.codehaus.sonar,sonar-markdown,3.7.1,2013-09-23T14:04:29Z[GMT],org.codehaus.sonar,sonar-markdown,4.3-RC2,2014-04-24T00:32:59Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.codehaus.sonar,sonar-core,3.7.1-RC1,2013-09-03T17:56:57Z[GMT],org.codehaus.sonar,sonar-core,4.0,2013-11-06T15:13:38Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.grails,grails-wrapper-support,2.2.2,2013-04-29T09:28:51Z[GMT],org.grails,grails-wrapper-support,2.3.3,2013-11-21T10:27:52Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.esigate,esigate-core,4.4,2015-05-09T18:44:19Z[GMT],org.esigate,esigate-core,5.0-beta-1,2014-02-15T23:24:29Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],com.buschmais.jqassistant.core,jqassistant.core.store,1.0.0-M1,2013-08-28T20:42:04Z[GMT],com.buschmais.jqassistant.core,jqassistant.core.store,1.0.0-M2,2014-01-24T07:10:53Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],com.buschmais.jqassistant.core,jqassistant.core.analysis,1.0.0-M1,2013-08-28T20:43:43Z[GMT],com.buschmais.jqassistant.core,jqassistant.core.analysis,1.0.0-M2,2014-01-24T07:11:48Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.apache.cxf,cxf-bundle,2.6.6,2013-01-28T22:36:28Z[GMT],org.apache.cxf,cxf-bundle,2.6.7,2013-03-28T18:51:48Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.apache.cxf,cxf-bundle,2.7.2,2013-01-04T22:04:51Z[GMT],org.apache.cxf,cxf-bundle,2.7.4,2013-03-28T20:34:09Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.apache.cxf,cxf-bundle-minimal,2.6.3,2012-10-05T21:15:01Z[GMT],org.apache.cxf,cxf-bundle-minimal,2.6.7,2013-03-28T18:54:47Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.apache.cxf,cxf-rt-transports-http-jetty,2.6.6,2013-01-28T22:19:55Z[GMT],org.apache.cxf,cxf-rt-transports-http-jetty,2.6.7,2013-03-28T18:34:38Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.apache.cxf,cxf-rt-transports-http-hc,2.7.3,2013-01-29T00:12:45Z[GMT],org.apache.cxf,cxf-rt-transports-http-hc,2.7.4,2013-03-28T20:22:15Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.apache.cxf,cxf-rt-transports-http-jetty,2.7.3,2013-01-29T00:07:42Z[GMT],org.apache.cxf,cxf-rt-transports-http-jetty,2.7.4,2013-03-28T20:17:07Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],com.proofpoint.platform,rack-experimental,0.70,2013-03-14T00:51:43Z[GMT],com.proofpoint.platform,rack-experimental,0.71,2013-05-13T15:31:33Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],com.proofpoint.platform,log,0.70,2013-03-14T00:49:41Z[GMT],com.proofpoint.platform,log,0.71,2013-05-13T15:29:56Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.apache.aries.blueprint,org.apache.aries.blueprint,0.3.1,2011-02-22T08:09:24Z[GMT],org.apache.aries.blueprint,org.apache.aries.blueprint,0.3.2,2012-05-30T18:27:35Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],com.ning,async-http-client,1.7.11,2013-03-05T13:28:29Z[GMT],com.ning,async-http-client,1.7.12,2013-03-14T16:14:29Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.5,2013-03-25T20:52:14Z[GMT],org.apache.cxf,cxf-bundle-jaxrs,2.6.5,2013-01-04T21:02:38Z[GMT],org.apache.cxf,cxf-bundle-jaxrs,2.6.6,2013-01-28T22:40:48Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.6,2014-02-05T22:37:13Z[GMT],org.swisspush.gateleen,gateleen-test,1.0.9,2016-05-15T19:03:37Z[GMT],org.swisspush.gateleen,gateleen-test,1.0.32,2017-03-08T16:26:56Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.6,2014-02-05T22:37:13Z[GMT],org.swisspush.gateleen,gateleen-runconfig,1.0.9,2016-05-15T19:03Z[GMT],org.swisspush.gateleen,gateleen-runconfig,1.0.32,2017-03-08T16:25:49Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.6,2014-02-05T22:37:13Z[GMT],org.swisspush.gateleen,gateleen-player,1.0.9,2016-05-15T19:01:50Z[GMT],org.swisspush.gateleen,gateleen-player,1.0.32,2017-03-08T16:23:56Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.6,2014-02-05T22:37:13Z[GMT],net.ripe.rpki,rpki-validator-app,2.8,2013-04-05T00:07:26Z[GMT],net.ripe.rpki,rpki-validator-app,2.19,2015-05-12T13:07:27Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.7,2014-04-04T11:12:47Z[GMT],ch.qos.logback,logback-classic,1.1.2,2014-04-02T19:42:38Z[GMT],ch.qos.logback,logback-classic,1.1.3,2015-03-24T11:01:26Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.12,2015-03-26T20:50:04Z[GMT],org.glassfish.grizzly,grizzly-http-client,1.11,2016-08-12T22:27:25Z[GMT],org.glassfish.grizzly,grizzly-http-client,1.12,2017-06-22T17:51:37Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.12,2015-03-26T20:50:04Z[GMT],org.cometd.java,cometd-java-client,2.4.0.beta2,2011-09-21T13:03:23Z[GMT],org.cometd.java,cometd-java-client,2.4.0.RC1,2011-10-13T13:23:46Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.12,2015-03-26T20:50:04Z[GMT],ch.qos.logback,logback-classic,1.1.2,2014-04-02T19:42:38Z[GMT],ch.qos.logback,logback-classic,1.1.3,2015-03-24T11:01:26Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.12,2015-03-26T20:50:04Z[GMT],io.vertx,vertx-core,2.1.5,2014-11-13T15:00:37Z[GMT],io.vertx,vertx-core,2.1.6,2015-06-29T17:38:04Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.13,2015-11-10T20:14:11Z[GMT],org.carrot2,elasticsearch-carrot2,2.4.3,2016-12-16T00:53:19Z[GMT],org.carrot2,elasticsearch-carrot2,5.1.1,2017-01-21T16:48:15Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.21,2016-04-04T18:36:39Z[GMT],net.bramp.ffmpeg,ffmpeg,0.1,2014-06-18T02:09:57Z[GMT],net.bramp.ffmpeg,ffmpeg,0.6.1,2016-11-14T16:49:05Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.25,2017-03-16T16:36:32Z[GMT],com.wiley,teasy,1.0.0-beta,2017-06-28T09:25:21Z[GMT],com.wiley,teasy,1.0,2018-05-25T00:09:21Z[GMT]
org.slf4j,slf4j-api,1.6.2,2011-08-18T22:13:03Z[GMT],org.slf4j,slf4j-api,1.7.25,2017-03-16T16:36:32Z[GMT],com.wiley,teasy,1.0.1-beta,2017-07-13T13:51:24Z[GMT],com.wiley,teasy,1.0.1,2018-05-25T00:24:30Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.codehaus.gmaven.runtime,gmaven-runtime-loader,1.1,2009-11-27T05:25:41Z[GMT],org.codehaus.gmaven.runtime,gmaven-runtime-loader,1.2,2009-12-05T00:16:18Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.codehaus.gmaven.runtime,gmaven-runtime-support,1.1,2009-11-27T05:24:13Z[GMT],org.codehaus.gmaven.runtime,gmaven-runtime-support,1.2,2009-12-05T00:15:06Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.codehaus.gmaven.feature,gmaven-feature-support,1.1,2009-11-27T05:22:32Z[GMT],org.codehaus.gmaven.feature,gmaven-feature-support,1.2,2009-12-05T00:13:33Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.jboss.as,jboss-as-build,7.0.0.Alpha1,2016-08-10T15:08:35Z[GMT],org.jboss.as,jboss-as-build,7.0.0.Beta1,2011-03-16T05:43:53Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],net.sf.ehcache,ehcache-core,2.0.0-beta,2010-02-03T06:39:02Z[GMT],net.sf.ehcache,ehcache-core,2.0.0,2010-03-04T19:44:06Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.codehaus.gmaven.runtime,gmaven-runtime-1.6,1.1,2009-11-27T05:24:57Z[GMT],org.codehaus.gmaven.runtime,gmaven-runtime-1.6,1.2,2009-12-05T00:15:45Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],net.sf.ehcache,ehcache-core,1.7.1,2009-12-01T19:19Z[GMT],net.sf.ehcache,ehcache-core,1.7.2,2009-12-22T00:06:37Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],net.sf.ehcache,ehcache-core,2.0.0,2010-03-04T19:44:06Z[GMT],net.sf.ehcache,ehcache-core,2.0.1,2010-04-08T00:06:26Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.jboss.netty,netty,3.2.0.ALPHA3,2010-01-11T11:05:14Z[GMT],org.jboss.netty,netty,3.2.0.ALPHA4,2010-02-02T06:54:03Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.codehaus.gmaven.runtime,gmaven-runtime-1.5,1.1,2009-11-27T05:26:57Z[GMT],org.codehaus.gmaven.runtime,gmaven-runtime-1.5,1.2,2009-12-05T00:17:21Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.codehaus.gmaven,gmaven-plugin,1.1,2009-11-27T05:28:34Z[GMT],org.codehaus.gmaven,gmaven-plugin,1.2,2009-12-05T00:18:31Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.semispace,semispace-persistence,1.0.0,2009-06-27T00:33:24Z[GMT],org.semispace,semispace-persistence,1.1.0,2010-02-15T22:25:38Z[GMT]
org.slf4j,slf4j-api,1.5.8,2009-06-11T11:58Z[GMT],org.slf4j,slf4j-api,1.5.10,2009-12-02T23:37:14Z[GMT],org.sonatype.grrrowl,grrrowl,1.0,2009-11-26T06:56:42Z[GMT],org.sonatype.grrrowl,grrrowl,1.1,2010-01-11T15:47:42Z[GMT]
